date,0
2022-01-04,-0.16433734752062903
2022-01-05,-0.15073587845784
2022-01-06,-0.2126140038561837
2022-01-07,-0.11969730982779472
2022-01-10,-0.02009694106806896
2022-01-11,0.01924347359941418
2022-01-12,-0.0447411838867008
2022-01-13,0.022178698947004
2022-01-14,-0.025541467755608675
2022-01-17,-0.07726436884805733
2022-01-18,1.9931252578880513e-05
2022-01-19,0.09542186567657167
2022-01-20,0.19320752592144028
2022-01-21,0.2572289094679441
2022-01-24,0.21688960607512422
2022-01-25,0.17140857464480078
2022-01-26,0.027595648215371547
2022-01-27,0.07664458269640752
2022-01-28,0.07778848746390399
2022-02-07,0.0010944520248287101
2022-02-08,0.12487667933641142
2022-02-09,0.13448884791386262
2022-02-10,0.09751771243280227
2022-02-11,0.0815189291927199
2022-02-14,0.02357376659587962
2022-02-15,0.036020970583562344
2022-02-16,0.10799678485471582
2022-02-17,0.04959253706143788
2022-02-18,0.07889180798244964
2022-02-21,0.05919601272003931
2022-02-22,0.09174948268489772
2022-02-23,0.018729495398213968
2022-02-24,-0.09413558044713217
2022-02-25,-0.13566534417221798
2022-02-28,-0.14985574171044944
2022-03-01,-0.07577495769282008
2022-03-02,-0.08950583916321171
2022-03-03,-0.04661498137879913
2022-03-04,-0.08706358829659638
2022-03-07,-0.09245633955769297
2022-03-08,-0.1168357329876902
2022-03-09,-0.12060198863811737
2022-03-10,-0.07399023446595095
2022-03-11,-0.09860727311851328
2022-03-14,-0.04794543667121236
2022-03-15,-0.017166119512382262
2022-03-16,0.03384253736539591
2022-03-17,-0.026990585157787916
2022-03-18,-0.021858432975802106
2022-03-21,-0.0036522193711536794
2022-03-22,0.015349811025698037
2022-03-23,-0.0010406194693158566
2022-03-24,0.044550825168523205
2022-03-25,0.09065051386000576
2022-03-28,0.12763126092212657
2022-03-29,0.17545884168951442
2022-03-30,0.14847698871530343
2022-03-31,-0.04637051051269725
2022-04-01,-0.05157243365981658
2022-04-06,0.020817607164143936
2022-04-07,0.05040891037997391
2022-04-08,-0.0006083071523411877
2022-04-11,0.013571811164603678
2022-04-12,0.025610832556251635
2022-04-13,0.0566279186416461
2022-04-14,0.060347586466312
2022-04-15,0.09489225857745905
2022-04-18,0.08527036395523838
2022-04-19,0.06381539636687066
2022-04-20,0.050769659958928175
2022-04-21,0.13818293797740833
2022-04-22,0.15244167149007518
2022-04-25,0.24169205030215773
2022-04-26,0.255183865172978
2022-04-27,0.10105838961543594
2022-04-28,0.09293071345141313
2022-04-29,0.11933280030160667
2022-05-05,-0.22881370146715999
2022-05-06,-0.24048210556193272
2022-05-09,-0.2671248863409099
2022-05-10,-0.21013664445662816
2022-05-11,-0.16565121534842278
2022-05-12,-0.12187710780008955
2022-05-13,-0.15747431987556132
2022-05-16,-0.07104264340191088
2022-05-17,-0.23188133521885063
2022-05-18,-0.05421004354264769
2022-05-19,-0.07834763719434418
2022-05-20,-0.11013245100520493
2022-05-23,-0.14367900151153773
2022-05-24,-0.04241890743053603
2022-05-25,-0.10584534564020302
2022-05-26,-0.13321174811538836
2022-05-27,-0.1140503506778093
2022-05-30,-0.12861759173899262
2022-05-31,-0.010539124096781718
2022-06-01,-0.015165718180296578
2022-06-02,0.056105249187554704
2022-06-06,0.0532863493692545
2022-06-07,-0.03045343626914385
2022-06-08,-0.035486732662862674
2022-06-09,-0.02883084338182857
2022-06-10,-0.021668902787755375
2022-06-13,0.026362098324673348
2022-06-14,0.02141036614659162
2022-06-15,0.036068839951336105
2022-06-16,0.013506821722936407
2022-06-17,0.04384237851652625
2022-06-20,0.0776506805541969
2022-06-21,0.0688166227609222
2022-06-22,0.01793950310843342
2022-06-23,0.03960973809890317
2022-06-24,0.08455523453435156
2022-06-27,0.06168521562492753
2022-06-28,0.06091743248223015
2022-06-29,0.02915749826509321
2022-06-30,0.0052009398154502055
2022-07-01,0.05829118940850525
2022-07-04,0.002794820410841352
2022-07-05,-0.06487570490921472
2022-07-06,-0.04470021981836053
2022-07-07,-0.1613908463921625
2022-07-08,-0.13034172579008146
2022-07-11,-0.07469445690048045
2022-07-12,-0.07557883103769653
2022-07-13,-0.14935957096948033
2022-07-14,-0.2137379336644966
2022-07-15,-0.18834217971073988
2022-07-18,-0.1681221927982864
2022-07-19,-0.17776988352201228
2022-07-20,-0.1507986469421566
2022-07-21,-0.09815735345479594
2022-07-22,-0.044042272120529496
2022-07-25,-0.017332049607520356
2022-07-26,-0.06918764083549694
2022-07-27,-0.018958792323686278
2022-07-28,0.017637052287332425
2022-07-29,0.03569451027617882
2022-08-01,-0.12766975756468038
2022-08-02,-0.18885434635724782
2022-08-03,-0.22824271965234585
2022-08-04,-0.25856191261388495
2022-08-05,-0.24952911626996524
2022-08-08,-0.19135894893234412
2022-08-09,-0.17961288597494832
2022-08-10,-0.1490279271949393
2022-08-11,-0.13907765775819445
2022-08-12,-0.06794145979227799
2022-08-15,-0.12796552657776628
2022-08-16,-0.184169677635002
2022-08-17,-0.1418875837900389
2022-08-18,-0.09628123235472869
2022-08-19,-0.0049576825464257976
2022-08-22,-0.09700978619910194
2022-08-23,-0.12716939583737966
2022-08-24,-0.14662884792866632
2022-08-25,-0.01856869837578993
2022-08-26,0.0019023781697868093
2022-08-29,-0.03504330966560704
2022-08-30,0.04823538865158226
2022-08-31,0.029343759671232147
2022-09-01,0.1037193839390469
2022-09-02,0.11330605522964206
2022-09-05,0.07458408787775395
2022-09-06,-0.009514368580443492
2022-09-07,0.03646924389515999
2022-09-08,-0.004101633890052726
2022-09-09,0.009256342869263873
2022-09-13,0.021799808624218837
2022-09-14,-0.0189111380749942
2022-09-15,0.046874089610391446
2022-09-16,-0.02849103089147958
2022-09-19,-0.05805947569827938
2022-09-20,-0.07180537242831024
2022-09-21,-0.09594212855325952
2022-09-22,-0.11936868938713022
2022-09-23,-0.16144040692458894
2022-09-26,-0.18385788578575712
2022-09-27,-0.1407975142774909
2022-09-28,-0.11401829605678122
2022-09-29,-0.05084720612124741
2022-09-30,0.04600928822911053
2022-10-10,0.026057837972702846
2022-10-11,-0.028422825471371628
2022-10-12,-0.018747685814204273
2022-10-13,-0.025939306521739727
2022-10-14,-0.17823336463622444
2022-10-17,-0.14679748372891943
2022-10-18,-0.14160568664489406
2022-10-19,-0.13665457651861723
2022-10-20,-0.16756433740648863
2022-10-21,-0.14925296908159857
2022-10-24,-0.20510227230616473
2022-10-25,-0.2059498176176533
2022-10-26,-0.17838014386965953
2022-10-27,-0.13675008138092523
2022-10-28,-0.19955351847810276
2022-10-31,-0.2429400916340771
2022-11-01,-0.21758197537595142
2022-11-02,-0.23662054264723886
2022-11-03,-0.26012736483783633
2022-11-04,-0.39273906774955136
2022-11-07,-0.33072617565617674
2022-11-08,-0.27750193745985746
2022-11-09,-0.2599236145219278
2022-11-10,-0.25858216949549306
2022-11-11,-0.1907726808869039
2022-11-14,-0.17652229302234498
2022-11-15,-0.09395518489466843
2022-11-16,-0.0422252511259629
2022-11-17,-0.024179799184959046
2022-11-18,-0.04166207205099516
2022-11-21,-0.07246879033394125
2022-11-22,-0.01810001544952829
2022-11-23,-0.062042773319789954
2022-11-24,-0.06706208370333706
2022-11-25,0.0002208032966253647
2022-11-28,0.008665247656627132
2022-11-29,0.021998482904984146
2022-11-30,-0.21546452824078882
2022-12-01,-0.1922261273779127
2022-12-02,-0.10663725695240348
2022-12-05,-0.052729380051662146
2022-12-06,-0.043343219176640364
2022-12-07,-0.11166048914457063
2022-12-08,-0.12821519473799473
2022-12-09,-0.04989958876780165
2022-12-12,-0.10406311093235579
2022-12-13,-0.04737432756906862
2022-12-14,-0.007643053517732369
2022-12-15,-0.03394809424077894
2022-12-16,-0.058836069426536665
2022-12-19,-0.03508411932613977
2022-12-20,-0.0064482238381180996
2022-12-21,0.0667896518498695
2022-12-22,0.03057524679230886
2022-12-23,0.05096829547932886
2022-12-26,0.014409882349867448
2022-12-27,0.026711481273156878
2022-12-28,0.022880833262869025
2022-12-29,-0.004558144328404731
2022-12-30,-0.05464144636408775
2023-01-03,-0.12100959589265248
2023-01-04,-0.09641811044911665
2023-01-05,-0.05134252503328943
2023-01-06,-0.001956197331213998
2023-01-09,-0.006500511533771242
2023-01-10,-0.003343177192968481
2023-01-11,-0.06075330995911689
2023-01-12,-0.05548731295845406
2023-01-13,-0.010617316458642442
2023-01-16,0.03149000758850709
2023-01-17,-0.01462340780135872
2023-01-18,-0.021015529185041303
2023-01-19,0.0006985229092871097
2023-01-20,-0.052246061431505404
2023-01-30,-0.027211853172638436
2023-01-31,-0.005923240227389249
2023-02-01,0.002691976540833023
2023-02-02,-0.046959284238555
2023-02-03,-0.0612780522420322
2023-02-06,-0.03716814249328619
2023-02-07,-0.06451623794767902
2023-02-08,-0.057481604556401916
2023-02-09,-0.017894524407855866
2023-02-10,0.07048217850667265
2023-02-13,0.04452503597735503
2023-02-14,0.017825311230547924
2023-02-15,0.0764458000732216
2023-02-16,0.08141721131647012
2023-02-17,0.0802851781385573
2023-02-20,0.06241226307965777
2023-02-21,0.07181379630200015
2023-02-22,0.12733847434470896
2023-02-23,0.15363811711674039
2023-02-24,0.13007436050520976
2023-02-27,0.15725212940466005
2023-02-28,0.05007665709492385
2023-03-01,0.007100722109207356
2023-03-02,0.04009114565183219
2023-03-03,0.08319576402416058
2023-03-06,0.12561794373658006
2023-03-07,0.13686212148032972
2023-03-08,0.15618106249139962
2023-03-09,0.10409635206023359
2023-03-10,0.09234652492060162
2023-03-13,0.052384688684933324
2023-03-14,0.11164614078467129
2023-03-15,0.10466288699855134
2023-03-16,0.09683861176185829
2023-03-17,0.05618132122408004
2023-03-20,0.13321132588763382
2023-03-21,0.07689772707382918
2023-03-22,0.057788002635509914
2023-03-23,0.04045974314733628
2023-03-24,0.052117526914383504
2023-03-27,0.020949608724421396
2023-03-28,0.07154694443529576
2023-03-29,0.014118658477751544
2023-03-30,-0.014771460037119814
2023-03-31,-0.05024682902789329
2023-04-03,-0.09203594073484299
2023-04-04,-0.10064240232067684
2023-04-06,-0.10351633079415608
2023-04-07,-0.1490263274289903
2023-04-10,-0.1624188992477063
2023-04-11,-0.18964969231542686
2023-04-12,-0.1897333943667635
2023-04-13,-0.18453300315215143
2023-04-14,-0.17187621303370557
2023-04-17,-0.1618536350758073
2023-04-18,-0.34052633157150575
2023-04-19,-0.16016066094730347
2023-04-20,-0.19513372683213964
2023-04-21,-0.11260480610613767
2023-04-24,-0.09617827580616498
2023-04-25,-0.0853661368141073
2023-04-26,-0.0466977980091213
2023-04-27,-0.06795183015616989
2023-04-28,-0.09808236851639421
2023-05-04,-0.1283172280300936
2023-05-05,-0.0941811918244119
2023-05-08,-0.060525898171417805
2023-05-09,-0.02288377026942222
2023-05-10,-0.03845675065625223
2023-05-11,0.1022984314708938
2023-05-12,0.21118306906156253
2023-05-15,0.243503751264298
2023-05-16,0.3510313138312664
2023-05-17,0.27813513178094934
2023-05-18,0.30472849985957484
2023-05-19,0.25496723085027456
2023-05-22,0.2391663980168368
2023-05-23,0.2313289787491288
2023-05-24,0.16284929468099896
2023-05-25,0.20699942190654885
2023-05-26,0.05789319698227897
2023-05-29,0.039091131074088445
2023-05-30,-0.032153835495722705
2023-05-31,-0.08706811585723018
2023-06-01,-0.12261148186694017
2023-06-02,-0.0409157503585111
2023-06-05,-0.056976694155702515
2023-06-06,-0.05040283101331325
2023-06-07,-0.08384070849581195
2023-06-08,-0.06647721645739706
2023-06-09,-0.10649765911403092
2023-06-12,-0.04956143782530277
2023-06-13,-0.04247288241601983
2023-06-14,-0.04334408386438437
2023-06-15,-0.03339313315640559
2023-06-16,-0.07335913974913123
2023-06-19,-0.16680634435885996
2023-06-20,-0.13353418567004008
2023-06-21,-0.051683203873002535
2023-06-26,-0.01733725325599864
2023-06-27,-0.11545460102238672
2023-06-28,-0.12573615193066012
2023-06-29,-0.13805555059068664
2023-06-30,-0.2660910043604753
2023-07-03,-0.24564210798797956
2023-07-04,-0.30425844026106036
2023-07-05,-0.3018339580388953
2023-07-06,-0.2712847690437622
2023-07-07,-0.207795908450481
2023-07-10,-0.1771092099239889
2023-07-11,-0.25309310505650995
2023-07-12,-0.17670836944675275
2023-07-13,-0.24104590215471527
2023-07-14,-0.2209956903508098
2023-07-17,-0.2164459040881253
2023-07-18,-0.230518509768981
2023-07-19,-0.23370184730926785
2023-07-20,-0.1733494130083485
2023-07-21,-0.12259843714799525
2023-07-24,-0.09345399296158688
2023-07-25,-0.10338989898398963
2023-07-26,-0.0596441545509092
2023-07-27,-0.07827627780525075
2023-07-28,-0.06515561767172993
2023-07-31,0.005206259392735297
2023-08-01,0.058533368676184416
2023-08-02,0.05136534044641466
2023-08-03,0.03644180798425579
2023-08-04,-0.008364771267030568
2023-08-07,-0.07182876133465697
2023-08-08,-0.0449344081921386
2023-08-09,0.0005708992263408698
2023-08-10,0.0019686038177281363
2023-08-11,0.0394346929940904
2023-08-14,-0.013323975543738075
2023-08-15,-0.06762858071101034
2023-08-16,-0.06563544723529055
2023-08-17,-0.08915700007192816
2023-08-18,-0.09468008671508175
2023-08-21,-0.11217479483222942
2023-08-22,-0.1926545842253087
2023-08-23,-0.12876496832339823
2023-08-24,-0.012947412605413421
2023-08-25,0.057283582425255615
2023-08-28,0.08026545249565463
2023-08-29,-0.01882472229206021
2023-08-30,-0.06896616357175146
2023-08-31,-0.11308545831740789
2023-09-01,-0.10615973138901802
2023-09-04,-0.08456651653323428
2023-09-05,-0.097570039565868
2023-09-06,-0.12320923594754526
2023-09-07,-0.10009740877492067
